인허가일자,좌표정보(X),좌표정보(Y),폐업일자,영업상태명,정보
2000-08-29,127.06814887410275,37.54874339119811,,영업/정상,서울시광진구체육도장업인허가정보.csv
2000-09-15,127.08103470613688,37.55949274270231,,영업/정상,서울시광진구체육도장업인허가정보.csv
2000-10-13,127.0788694459665,37.55780190741958,20010111,폐업,서울시광진구체육도장업인허가정보.csv
2000-12-21,127.08109640860646,37.55726636332818,20031203,폐업,서울시광진구체육도장업인허가정보.csv
2001-02-09,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2001-03-20,127.07671533796847,37.53236103260045,20140717,폐업,서울시광진구체육도장업인허가정보.csv
2001-09-14,127.07621018873817,37.555053957606624,20170518,폐업,서울시광진구체육도장업인허가정보.csv
2002-04-16,127.07942348616274,37.53230614420316,20181108,폐업,서울시광진구체육도장업인허가정보.csv
2003-03-11,127.08141744837337,37.56116475625128,20070228,폐업,서울시광진구체육도장업인허가정보.csv
2003-09-04,127.0687763938968,37.53415690078521,,영업/정상,서울시광진구체육도장업인허가정보.csv
2003-11-01,127.072069075291,37.54747102301006,,영업/정상,서울시광진구체육도장업인허가정보.csv
2003-12-03,127.08228394995578,37.55674517099824,20110707,폐업,서울시광진구체육도장업인허가정보.csv
2004-05-20,127.07125245175962,37.55230343189635,20150902,폐업,서울시광진구체육도장업인허가정보.csv
2004-06-15,127.09100081012798,37.53144420803022,20051006,폐업,서울시광진구체육도장업인허가정보.csv
2004-08-19,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2004-09-03,127.08640043477905,37.56958192632784,,영업/정상,서울시광진구체육도장업인허가정보.csv
2004-09-13,127.07444198412378,37.54696323753378,,영업/정상,서울시광진구체육도장업인허가정보.csv
2004-10-02,127.07343529746892,37.54680333028031,20100325,폐업,서울시광진구체육도장업인허가정보.csv
2004-10-27,127.08319507546871,37.53074234873209,,영업/정상,서울시광진구체육도장업인허가정보.csv
2004-12-09,127.0806021813408,37.56527173959485,,영업/정상,서울시광진구체육도장업인허가정보.csv
2005-01-03,127.09842856941644,37.542362408801296,20070403,폐업,서울시광진구체육도장업인허가정보.csv
2005-01-10,127.08052822338306,37.56411858508929,20170324,폐업,서울시광진구체육도장업인허가정보.csv
2005-02-22,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2005-10-18,,,20130731,취소/말소/만료/정지/중지,서울시광진구체육도장업인허가정보.csv
2006-06-15,127.10984628460383,37.55070903172612,,영업/정상,서울시광진구체육도장업인허가정보.csv
2006-09-27,127.08344669660865,37.52857960312098,20100225,폐업,서울시광진구체육도장업인허가정보.csv
2007-01-25,127.07510959767285,37.53393720337423,20180406,폐업,서울시광진구체육도장업인허가정보.csv
2007-02-22,127.07459648743959,37.53635174917983,,영업/정상,서울시광진구체육도장업인허가정보.csv
2007-09-10,127.10347646229549,37.54686123045033,20080229,폐업,서울시광진구체육도장업인허가정보.csv
2007-10-15,127.08047857068014,37.56621442787015,2023-04-26,폐업,서울시광진구체육도장업인허가정보.csv
2008-02-04,127.07168092770193,37.53501473341788,,영업/정상,서울시광진구체육도장업인허가정보.csv
2008-04-02,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2008-06-27,127.08277565474668,37.55828860367854,,영업/정상,서울시광진구체육도장업인허가정보.csv
2009-02-17,127.08408951964257,37.5659550308425,20140827,폐업,서울시광진구체육도장업인허가정보.csv
2009-12-21,127.09698440387118,37.5530286805353,,영업/정상,서울시광진구체육도장업인허가정보.csv
2010-01-27,127.10231676414364,37.54701501353093,,영업/정상,서울시광진구체육도장업인허가정보.csv
2010-02-08,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
