개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,,,,,,정보
3040000,CDFH3301081996000056,1996-10-19,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-28,,,,499-5954,,143-914,서울특별시 광진구 화양동 5-1,서울특별시 광진구 능동로 127 (화양동),,삼보당구장,2023-03-28 17:04:33,U,2022-12-02 21:00:00.0,,206242.446953064,448893.145881002,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000057,19961030,,03,폐업,03,폐업,19981106,,,,446-4837,,143808,서울특별시 광진구 광장동 323-2번지 ,서울특별시 광진구 아차산로78길 182  (광장동),,강변당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,209466.623798475    ,449489.33327025     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000058,19961031,,03,폐업,03,폐업,19980608,,,,823-3973,,143845,서울특별시 광진구 자양동 62-59번지 ,,,대원당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,,,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000059,19961031,,03,폐업,03,폐업,20000515,,,,,,143842,서울특별시 광진구 자양동 24-2번지 ,서울특별시 광진구 동일로 96  (자양동),,빅 박스당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,205558.637304498    ,448764.836976458    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000060,1996-11-07,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,499-7507,,143-915,서울특별시 광진구 화양동 94-9,서울특별시 광진구 능동로 165-1 (화양동),,똥싼바지당구장,2023-03-30 09:21:42,U,2022-12-04 00:01:00.0,,206377.703531659,449262.408007028,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000061,1996-12-06,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-31,,,,468-0685,,143-915,서울특별시 광진구 화양동 111-49,서울특별시 광진구 광나루로 376 (화양동),,혜성당구장,2023-03-31 17:04:48,U,2022-12-04 00:02:00.0,,206253.767488886,449492.286966255,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000062,19961206,,03,폐업,03,폐업,20000221,,,,498-3862,,143846,서울특별시 광진구 자양동 224-23번지 ,서울특별시 광진구 아차산로 309  (자양동),,좋은당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206771.452100241    ,448448.838131772    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000063,1996-12-17,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-29,,,,,,143-826,서울특별시 광진구 구의동 250-21 2층,서울특별시 광진구 자양로 162 (구의동,2층),,뱅가드당구장,2023-03-29 09:52:21,U,2022-12-02 21:01:00.0,,207377.228199149,448874.746395274,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000064,19961218,,03,폐업,03,폐업,19981204,,,,,,143819,서울특별시 광진구 구의동 71-9번지 ,서울특별시 광진구 자양로 250  (구의동),,허리우드당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207832.825587697    ,449589.095828124    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000065,19961219,,03,폐업,03,폐업,20010412,,,,469-8785,,143915,서울특별시 광진구 화양동 111-118번지 ,서울특별시 광진구 능동로 179  (화양동),,당구매니아,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206426.655085685    ,449379.023708643    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081996000066,19961230,,03,폐업,03,폐업,19990701,,,,462-4719,,143838,서울특별시 광진구 군자동 194-2번지 ,서울특별시 광진구 동일로 282  (군자동),,큐당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206322.617932937    ,450461.350562035    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000001,19970106,,03,폐업,03,폐업,19971223,,,,455-4214,,143888,서울특별시 광진구 중곡동 83-6번지 ,서울특별시 광진구 영화사로 23  (중곡동),,귀빈당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207880.581133921    ,450579.10390474     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000006,19970206,,03,폐업,03,폐업,20000928,,,,201-5038,,143819,서울특별시 광진구 구의동 67-3번지 ,서울특별시 광진구 광나루로37길 13  (구의동),,정원당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207676.594528418    ,449265.119127669    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000007,1997-02-11,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,452-0094,,143-889,서울특별시 광진구 중곡동 115-4,서울특별시 광진구 천호대로 647 (중곡동),,백악관당구장,2023-03-30 09:28:20,U,2022-12-04 00:01:00.0,,207824.309885177,450114.867821901,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000008,19970213,,01,영업/정상,13,영업중,,,,,464-7329,,143841,서울특별시 광진구 자양동 1-3번지 ,,,까보당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206109.987109224    ,448630.832988973    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000009,19970214,,03,폐업,03,폐업,20060907,,,,468-7205,,143915,서울특별시 광진구 화양동 112-3번지 ,서울특별시 광진구 능동로19길 9  (화양동),,포커스당구장,2006-09-07 17:09:50,I,2018-08-31 23:59:59.0,,206397.951191777    ,449409.765652115    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000011,19970214,,01,영업/정상,13,영업중,,,,,465-2327,,143841,서울특별시 광진구 자양동 11-2번지 ,서울특별시 광진구 동일로18길 70  (자양동),,캉가루당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,205810.72883126     ,448502.495820087    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000012,1997-02-17,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-23,,,,455-3329,,143-960,서울특별시 광진구 구의동 226-5,서울특별시 광진구 구의로 61 (구의동),,큐큐당구장,2023-03-23 13:59:44,U,2022-12-02 22:05:00.0,,207902.452851364,449020.763325418,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000013,19970227,,03,폐업,03,폐업,20000509,,,,462-5031,,143916,서울특별시 광진구 화양동 17-1번지 ,서울특별시 광진구 동일로30길 52  (화양동),,하바나당구클럽,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206136.313460939    ,449461.628618281    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000014,1997-03-03,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-31,,,,467-3767,,143-838,서울특별시 광진구 군자동 464-26,서울특별시 광진구 동일로60길 8 (군자동),,세븐당구클럽,2023-03-31 10:43:10,U,2022-12-04 00:02:00.0,,206453.683430329,450684.639604639,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000015,19970304,,01,영업/정상,13,영업중,,,,,455-5976,,143874,서울특별시 광진구 자양동 680-4번지 ,서울특별시 광진구 자양로 88  (자양동),,하남당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207380.881842195    ,448153.591228926    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000016,19970307,,03,폐업,03,폐업,20060403,,,,02-469-2170,,143901,서울특별시 광진구 중곡동 192-20번지 ,서울특별시 광진구 면목로 137  (중곡동),,씽씽당구장,2006-04-03 14:12:51,I,2018-08-31 23:59:59.0,,207075.724830103    ,451489.389486328    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000017,19970314,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 화양동 34-57번지 (지층) ,서울특별시 광진구 동일로24길 69, 지층 (화양동),05016,캠퍼스당구장(9대),2017-03-08 17:41:08,I,2018-08-31 23:59:59.0,,206020.471422585    ,448977.309138541    ,당구장업,사립,,,,862.53,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000018,19970331,,03,폐업,03,폐업,20050923,,,,441-2374,,143903,서울특별시 광진구 중곡동 241-1번지 ,서울특별시 광진구 면목로 114  (중곡동),,중앙당구장,2005-09-23 15:18:49,I,2018-08-31 23:59:59.0,,207014.648806874    ,451264.947959838    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000019,19970402,,03,폐업,03,폐업,19990408,,,,,,143846,서울특별시 광진구 자양동 219-5번지 ,서울특별시 광진구 아차산로 360  (자양동),,중앙당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207233.695298681    ,448245.707600481    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000020,19970402,,03,폐업,03,폐업,20060125,,,,462-9636,,143858,서울특별시 광진구 자양동 494-2번지 ,,,모아당구장,2006-01-25 13:52:39,I,2018-08-31 23:59:59.0,,,,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000021,1997-04-03,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-31,,,,466-2338,,143-839,서울특별시 광진구 군자동 130-8,서울특별시 광진구 동일로 262 (군자동),,온수당구장,2023-03-31 09:32:51,U,2022-12-04 00:02:00.0,,206234.118467108,450268.50610325,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000022,19970403,,01,영업/정상,13,영업중,,,,,3436-8120,,143825,서울특별시 광진구 구의동 243-6번지 ,서울특별시 광진구 자양로18길 56  (구의동),,카이저당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207591.228141729    ,448415.485656199    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000023,19970411,,03,폐업,03,폐업,19991224,,,,0930-4923,,143914,서울특별시 광진구 화양동 10-2번지 ,서울특별시 광진구 아차산로31길 45  (화양동),,88당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206126.003713389    ,448978.112860477    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000025,19970430,,03,폐업,03,폐업,20040617,,,,455-7840,,143864,서울특별시 광진구 자양동 581-3번지 ,서울특별시 광진구 자양번영로 33  (자양동),,대일당구장,2004-06-17 17:24:47,I,2018-08-31 23:59:59.0,,206582.194379876    ,447827.346331667    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000026,19970502,,03,폐업,03,폐업,19971213,,,,461-8948,,143915,서울특별시 광진구 화양동 111-27번지 ,서울특별시 광진구 능동로19길 21-2  (화양동),,참피온당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206342.411494474    ,449415.943515539    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000027,1997-05-06,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-29,,,,2201-8005,,143-130,서울특별시 광진구 화양동 498-1,서울특별시 광진구 광나루로 418 (화양동),,스포츠당구장,2023-03-29 15:02:43,U,2022-12-02 21:01:00.0,,206622.905807338,449345.099378408,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000028,19970513,,04,취소/말소/만료/정지/중지,35,직권말소,20130731,,,,,,143915,서울특별시 광진구 화양동 94-7번지 ,서울특별시 광진구 능동로 167 (화양동),,그라운드당구장,2013-08-05 11:12:09,I,2018-08-31 23:59:59.0,,206386.366706164    ,449281.544196412    ,당구장업,사립,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000029,19970513,,03,폐업,03,폐업,20080326,,,,469-2773,,143914,서울특별시 광진구 화양동 5-5번지 ,서울특별시 광진구 능동로 123  (화양동),,그린캠프당구장,2008-03-26 10:04:17,I,2018-08-31 23:59:59.0,,206228.837446343    ,448866.49526502     ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000031,19970522,,03,폐업,03,폐업,20081229,,,,02-468-4155,,143900,서울특별시 광진구 중곡동 166-17번지 지층 ,서울특별시 광진구 능동로49길 10  (중곡동,지층),,24시당구장(8대),2005-10-10 18:24:46,I,2018-08-31 23:59:59.0,,207251.976568094    ,451360.694185897    ,당구장업,사립,0,,,810.26,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000032,1997-05-24,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,3437-5700,,143-130,서울특별시 광진구 화양동 481-1,서울특별시 광진구 광나루로 436 (화양동),,지프당구클럽,2023-03-30 10:13:44,U,2022-12-04 00:01:00.0,,206799.232290621,449257.591473172,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000033,1997-05-26,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-29,,,,457-8915,,143-802,서울특별시 광진구 광장동 148-11,서울특별시 광진구 아차산로 634 (광장동),,2002당구장,2023-03-29 10:59:49,U,2022-12-02 21:01:00.0,,209506.54940258,449634.030106178,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000034,19970527,,03,폐업,03,폐업,20140424,,,,499-2760,,143914,서울특별시 광진구 화양동 3-43번지 ,서울특별시 광진구 능동로13길 10  (화양동),,스카이당구장,2014-04-24 12:55:50,I,2018-08-31 23:59:59.0,,206238.045647521    ,448934.074403635    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000035,19970528,,01,영업/정상,13,영업중,,,,,02-465-4035,,,서울특별시 광진구 화양동 10-1번지 지층 ,서울특별시 광진구 능동로13길 39, 지층 (화양동, 한아름건물),05016,블루오션당구장(16대),2017-03-08 17:42:55,I,2018-08-31 23:59:59.0,,206107.775163579    ,449029.342177779    ,당구장업,사립,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000036,19970528,,03,폐업,03,폐업,19991115,,,,498-4644,,143904,서울특별시 광진구 중곡동 256-4번지 ,서울특별시 광진구 면목로 87-1  (중곡동),,곰당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206887.309851299    ,451041.01984331     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000037,19970529,,01,영업/정상,13,영업중,,,,,462-1987,,143914,서울특별시 광진구 화양동 2-46번지 ,서울특별시 광진구 능동로 149  (화양동),,남궁당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206318.638985259    ,449098.721177878    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000038,19970604,,01,영업/정상,13,영업중,,,,,02-463-2655,,,서울특별시 광진구 자양동 677-7번지 지층 비02호 ,서울특별시 광진구 자양로 43, 지층 비02호 (자양동),05103,SBS당구장,2018-06-05 10:04:47,I,2018-08-31 23:59:59.0,,207491.508995823    ,447717.445119677    ,당구장업,사립,,,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000039,19970604,,03,폐업,03,폐업,20000321,,,,467-7860,,143901,서울특별시 광진구 중곡동 192-9번지 ,서울특별시 광진구 면목로 141  (중곡동),,구슬모아당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207098.284967134    ,451531.039913201    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000040,19970610,,04,취소/말소/만료/정지/중지,35,직권말소,20130731,,,,3436-6751,,143896,서울특별시 광진구 중곡동 150-195번지 ,서울특별시 광진구 긴고랑로 99-1 (중곡동),,두손당구장,2013-08-05 11:10:49,I,2018-08-31 23:59:59.0,,207587.092375614    ,450878.438890201    ,당구장업,사립,,,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000041,1997-06-19,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,466-2223,,143-838,서울특별시 광진구 군자동 466-17,서울특별시 광진구 천호대로 512 (군자동),,캉가루2,2023-03-30 14:32:56,U,2022-12-04 00:01:00.0,,206582.005887061,450685.591302855,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000042,19970619,,03,폐업,03,폐업,20000515,,,,463-1437,,143916,서울특별시 광진구 화양동 34-11번지 ,서울특별시 광진구 아차산로29길 47  (화양동),,캡당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206031.098071836    ,448972.914942694    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000043,1997-06-20,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-23,,,,453-3070,,143-875,서울특별시 광진구 자양동 681-40,서울특별시 광진구 자양로 42 (자양동),,탱고당구장,2023-03-23 13:15:45,U,2022-12-02 22:05:00.0,,207541.359908776,447754.585448225,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000044,19970703,,03,폐업,03,폐업,19991106,,,,469-1571,,143841,서울특별시 광진구 자양동 7-21번지 ,서울특별시 광진구 동일로20길 85  (자양동),,잉카당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,205963.082672375    ,448659.759147874    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000045,19970708,,03,폐업,03,폐업,20000615,,,,499-0707,,143915,서울특별시 광진구 화양동 111-161번지 ,서울특별시 광진구 능동로19길 36  (화양동),,유니트포켓클럽,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206276.769586001    ,449466.360740139    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000046,19970714,,03,폐업,03,폐업,20060322,,,,444-9532,,143915,서울특별시 광진구 화양동 214-0번지 지하1층 ,,,블랙죤,2006-03-22 10:51:04,I,2018-08-31 23:59:59.0,,,,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000047,19970721,,03,폐업,03,폐업,19990802,,,,2201-5401,,143826,서울특별시 광진구 구의동 252-2번지 ,서울특별시 광진구 아차산로51길 51  (구의동),,황실당구장,2003-12-26 14:18:43,I,2018-08-31 23:59:59.0,,207422.460730881    ,448568.451917109    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000048,19970721,,03,폐업,03,폐업,20000307,,,,464-8398,,143903,서울특별시 광진구 중곡동 241-30번지 ,서울특별시 광진구 긴고랑로 31  (중곡동),,쾌남,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207002.629892424    ,451226.054384441    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000049,19970721,,03,폐업,03,폐업,20000112,,,,466-5856,,143837,서울특별시 광진구 군자동 249번지 ,서울특별시 광진구 능동로 237  (군자동),,언더그라운드당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206643.840585631    ,449904.499888106    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000050,19970723,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 자양동 45-13 ,서울특별시 광진구 뚝섬로 498 (자양동, 서울클리닉빌딩),05085,코알라당구장,2021-08-30 14:29:48,U,2021-09-01 02:40:00.0,,205710.073302941    ,448183.135012992    ,당구장업,사립,,0,0,0,0,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000051,1997-07-23,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-29,,,,463-2912,,143-837,서울특별시 광진구 군자동 218,,,막대와구슬당구장,2023-03-29 10:10:31,U,2022-12-02 21:01:00.0,,206487.088847041,449535.037638801,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000052,19970725,,03,폐업,03,폐업,19991231,,,,461-5925,,143917,서울특별시 광진구 화양동 47-68번지 ,서울특별시 광진구 동일로22길 63  (화양동),,세븐당구장,2003-12-26 17:34:27,I,2018-08-31 23:59:59.0,,205919.911512922    ,448826.718845169    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000053,19970728,,03,폐업,03,폐업,20180601,,,,02-455-5198,,,서울특별시 광진구 자양동 612-49번지 지층 ,서울특별시 광진구 자양로15길 46, 지층 (자양동),05055,조이클럽,2018-06-01 15:17:12,I,2018-08-31 23:59:59.0,,207102.399499938    ,448141.324252727    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000054,1997-08-01,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,456-5977,,143-817,서울특별시 광진구 구의동 54-9,서울특별시 광진구 천호대로 673 (구의동),,황실당구장,2023-03-30 10:21:56,U,2022-12-04 00:01:00.0,,207929.653039585,449875.25065113,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000055,19970808,,01,영업/정상,13,영업중,,,,,446-4221,,,서울특별시 광진구 화양동 495-25번지 3층 ,서울특별시 광진구 능동로16길 60, 3층 (화양동),05021,블루당구장,2017-03-08 17:53:43,I,2018-08-31 23:59:59.0,,206672.839562159    ,449221.609239322    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000056,19970811,,03,폐업,03,폐업,20001214,,,,466-0300,,143899,서울특별시 광진구 중곡동 163-1번지 ,서울특별시 광진구 긴고랑로 50  (중곡동),,지프당구클럽,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207145.533037105    ,451119.017670767    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000057,19970816,,03,폐업,03,폐업,20051011,,,,499-2747,,143840,서울특별시 광진구 군자동 374-7번지 ,서울특별시 광진구 광나루로 389  (군자동),,구슬방당구장(6대),2005-10-11 10:01:22,I,2018-08-31 23:59:59.0,,206405.530734       ,449497.421823       ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000058,1997-08-25,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-29,,,,499-1067,,143-915,서울특별시 광진구 화양동 206,서울특별시 광진구 광나루로 390 (화양동),,멋쟁이당구장,2023-03-29 11:15:40,U,2022-12-02 21:01:00.0,,206376.250562824,449455.046135201,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000059,19970826,,03,폐업,03,폐업,20140422,,,,02-453-2696,,143819,서울특별시 광진구 구의동 78-35번지 ,,,SBS당구장(7대),2014-04-23 07:02:58,I,2018-08-31 23:59:59.0,,207809.687550176    ,449629.568461652    ,당구장업,사립,0,,,1400.05,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000060,19970829,,03,폐업,03,폐업,20000928,,,,455-4837,,143822,서울특별시 광진구 구의동 211-3번지 ,서울특별시 광진구 아차산로65길 11  (구의동),,제이엠당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,208227.684165199    ,448746.824686171    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000061,19970902,,03,폐업,03,폐업,20000210,,,,444-6285,,143867,서울특별시 광진구 자양동 634-38번지 ,서울특별시 광진구 자양로13길 99  (자양동),,B.M당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207015.671688085    ,447823.356212458    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000062,19970905,,01,영업/정상,13,영업중,,,,,446-8987,,,서울특별시 광진구 자양동 627-27 지층,서울특별시 광진구 자양로11길 12, 지층 (자양동),05056,한남당구클럽,2022-12-15 09:10:38,U,2021-11-01 23:07:00.0,,207293.402400932,448062.724761428,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000063,19970910,,03,폐업,03,폐업,20000928,,,,457-6198,,143888,서울특별시 광진구 중곡동 92-47번지 ,서울특별시 광진구 용마산로 28  (중곡동),,진성당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207741.361798307    ,450440.730580897    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000064,19970912,,01,영업/정상,13,영업중,,,,,444-8396,,143846,서울특별시 광진구 자양동 226-42번지 ,서울특별시 광진구 아차산로 291  (자양동),,땡큐당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206598.989988832    ,448502.519022853    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000065,19971001,,01,영업/정상,13,영업중,,,,,,,143888,서울특별시 광진구 중곡동 79-12번지 ,서울특별시 광진구 영화사로 16  (중곡동),,명성당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207796.437920104    ,450613.209952565    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000066,19971002,,03,폐업,03,폐업,19991230,,,,457-1216,,143819,서울특별시 광진구 구의동 68-33번지 ,서울특별시 광진구 자양로 204  (구의동),,에이스당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207530.835968407    ,449244.85958882     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000067,19971008,,01,영업/정상,13,영업중,,,,,499-3316,,,서울특별시 광진구 화양동 44-68번지 ,서울특별시 광진구 동일로22길 13 (화양동),05020,백만불당구장,2017-03-10 09:48:55,I,2018-08-31 23:59:59.0,,205694.941421747    ,448921.233662269    ,당구장업,사립,,,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081997000068,19971008,,03,폐업,03,폐업,20060120,,,,466-3041,,143837,서울특별시 광진구 군자동 218번지 ,,,막대와구슬2당구장(7대),2006-01-20 16:05:34,I,2018-08-31 23:59:59.0,,206487.088847041    ,449535.037638801    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
